Rhaptopetalaceae = Lecythidaceae = Ericales
Rhexiaceae = Melastomataceae = Myrtales
Rhinanthaceae = Orobanchaceae = Lamiales
Rhipogonaceae = Liliales
Rhizophoraceae = Malpighiales
Rhoaceae = Anacardiaceae = Sapindales
Rhodiolaceae = Crassulaceae = Saxifragales
Rhododendraceae = Ericaceae = Ericales
Rhodolaenaceae = Sarcolaenaceae = Malvales
Rhodoleiaceae = Hamamelidaceae = Saxifragales
Rhodoraceae = Ericaceae = Ericales
Rhodotypaceae = Rosaceae = Rosales
Rhoipteleaceae = Juglandaceae = Fagales
Rhopalocarpaceae = Sphaerosepalaceae = Malvales
Rhynchocalycaceae = Penaeaceae = Myrtales
Rhynchothecaceae = Francoaceae = Geraniales
Ribesiaceae = Grossulariaceae = Saxifragales
Ricinaceae = Euphorbiaceae = Malpighiales
Ricinocarpaceae = Euphorbiaceae = Malpighiales
Rivinaceae = Petiveriaceae = Caryophyllales
Roridulaceae = Ericales
Rosaceae = Rosales
Rousseaceae = Asterales
Roxburghiaceae = Stemonaceae = Pandanales
Rubiaceae = Gentianales
Rumicaceae = Polygonaceae = Caryophyllales
Ruppiaceae = Alismatales
Ruscaceae = Asparagaceae = Asparagales
Rutaceae = Sapindales

Sabalaceae = Arecaceae = Arecales
Sabiaceae = Proteales
Sabiceaceae = Rubiaceae = Gentianales
Sabulinaceae = Caryophyllaceae = Caryophyllales
Saccharaceae = Poaceae = Poales
Saccifoliaceae = Gentianaceae = Gentianales
Saccolomataceae = Polypodiales
Sagaceae = Arecaceae = Arecales
Saginaceae = Caryophyllaceae = Caryophyllales
Sagoneaceae = Hydroleaceae = Solanales
Salaciaceae = Celastraceae = Celastrales
Salaxidaceae = Ericaceae = Ericales
Salazariaceae = Lamiaceae = Lamiales
Salicaceae = Malpighiales
Salicorniaceae = Amaranthaceae = Caryophyllales
Salpiglossidaceae = Solanaceae = Solanales
Salsolaceae = Amaranthaceae = Caryophyllales
Salvadoraceae = Brassicales
Salviaceae = Lamiaceae = Lamiales
Salviniaceae = Marsileales
Sambucaceae = Adoxaceae = Dipsacales
Samolaceae = Primulaceae = Ericales
Samydaceae = Salicaceae = Malpighiales
Sanguisorbaceae = Rosaceae = Rosales
Saniculaceae = Apiaceae = Apiales
Sansevieriaceae = Asparagaceae = Asparagales
Santalaceae = Santalales
Santolinaceae = Asteraceae = Asterales
Sapindaceae = Sapindales
Sapotaceae = Ericales
Sarbaicarpaceae = fossil Sarbaicarpales, ??near "Hamamelidales"
Sarcobataceae = Caryophyllales
Sarcocaceae = Phytolaccaceae = Caryophyllales
Sarcolaenaceae = Malvales
Sarcophytaceae = Balanophoraceae = Santalales
Sarcospermataceae = Sapotaceae = Ericales
Sarcostigmataceae = Icacinaceae = Icacinales
Sargentodoxaceae = Lardizabalaceae = Ranunculales
Sarraceniaceae = Ericales
Saturejaceae = Lamiaceae = Lamiales
Saurauiaceae = Actinidiaceae = Ericales
Saururaceae = Piperales
Sauvagesiaceae = Ochnaceae = Malpighiales
Saxegothaeaceae = Podocarpaceae = Cupressales
Saxifragaceae = Saxifragales
Scabiosaceae = Caprifoliaceae = Dipsacales
Scaevolaceae = Goodeniaceae = Asterales
Scandicaceae = Apiaceae = Apiales
Scepaceae = Phyllanthaceae = Malpighiales
Scheuchzeriaceae = Alismatales
Schinaceae = Anacardiaceae = Sapindales
Schisandraceae = Austrobaileyales
Schizaeaceae = Schizaeales
Schizolaenaceae = Sarcolaenaceae = Malvales
Schizopetalaceae = Brassicaceae = Brassicales
Schlegeliaceae = Lamiales
Schoepfiaceae = Santalales
Schreberaceae = Oleaceae = Lamiales
Sciadopityaceae = Cupressales
Scillaceae = Asparagaceae = Asparagales
Scirpaceae = Cyperaceae = Poales
Scleranthaceae = Caryophyllaceae = Caryophyllales
Scleriaceae = Cyperaceae = Poales
Sclerophylacaceae = Solanaceae = Solanales
Scoliopaceae = Streptopoideae = Liliales
Scopariaceae = Plantaginaceae = Lamiales
Scorodocarpaceae = Strombosiaceae = Santalales
Scrophulariaceae = Lamiales
Scutellariaceae = Lamiaceae = Lamiales
Scybaliaceae = Balanophoraceae = Santalales
Scyphostegiaceae = Salicaceae = Malpighiales
Scytopetalaceae = Lecythidaceae = Ericales
Sebestenaceae = Cordiaceae = Boraginales
Sedaceae = Crassulaceae = Saxifragales
Seguieriaceae = Petiveriaceae = Caryophyllales
Selaginaceae = Scrophulariaceae = Lamiales
Selaginellaceae = Lycopodiales
Selinaceae = Apiaceae = Apiales
Sempervivaceae = Crassulaceae = Saxifragales
Senecionaceae = Asteraceae = Asterales
Sequoiaceae = Cupressaceae = Cupressales
Serratulaceae = Asteraceae = Asterales
Sesamaceae = Pedaliaceae = Lamiales
Sesleriaceae = Poaceae = Poales
Sesuviaceae = Aizoaceae = Caryophyllales
Setchellanthaceae = Brassicales
Sheadendraceae = Combretaceae = Myrtales
Sibthorpiaceae = Plantaginaceae = Lamiales
Sidaceae = Malvaceae = Malvales
Silenaceae = Caryophyllaceae = Caryophyllales
Sileraceae = Apiaceae = Apiales
Simabaceae = Simaroubaceae = Sapindales
Simaroubaceae = Sapindales
Simmondsiaceae = Caryophyllales
Sinofranchetiaceae = Lardizabalaceae = Ranunculales
Sinopteridaceae = Pteridaceae = Polypodiales
Siparunaceae = Laurales
Siphonanthaceae = Lamiaceae = Lamiales
Siphonodontaceae = Celastraceae = Celastrales
Sisymbriaceae = Brassicaceae = Brassicales
Sladeniaceae = Ericales
Smeathmanniaceae = Passifloraceae = Malpighiales
Smilacaceae = Liliales
Smyrniaceae = Apiaceae = Apiales
Solanaceae = Solanales
Sonneratiaceae = Lythraceae = Myrtales
Soramiaceae = Dilleniaceae = Dilleniales
Sorbaceae = Rosaceae = Rosales
Soulameaceae = Simaroubaceae = Sapindales
Sparganiaceae = Typhaceae = Poales
Sparmanniaceae = Malvaceae = Malvales
Spartinaceae = Poaceae = Poales
Spatheliaceae = Rutaceae = Sapindales
Spergulaceae = Caryophyllaceae = Caryophyllales
Spermacoceaceae = Rubiaceae = Gentianales
Sphaerosepalaceae = Malvales
Sphenocleaceae = Solanales
Sphenostemonaceae = Paracryphiaceae = Paracryphiales
Spigeliaceae = Loganiaceae = Gentianales
Spinaciaceae = Amaranthaceae = Caryophyllales
Spiraeaceae = Rosaceae = Rosales
Spiraeanthemaceae = Cunoniaceae = Oxalidales
Spondiadaceae = Anacardiaceae = Sapindales
Sporobolaceae = Poaceae = Poales
Stachydaceae = Lamiaceae = Lamiales
Stachyuraceae = Crossosomatales
Stackhousiaceae = Celastraceae = Celastrales
Stangeriaceae = Zamiaceae = Cycadales
Stanleyaceae = Brassicaceae = Brassicales
Stapeliaceae = Apocynaceae = Gentianales
Staphyleaceae = Crossosomatales
Staticaceae = Plumbaginaceae = Caryophyllales
Stegnospermataceae = Caryophyllales
Stellariaceae = Caryophyllaceae = Caryophyllales
Stemonaceae = Pandanales
Stemonuraceae = Aquifoliales
Stenomeridaceae = Dioscoreaceae = Dioscoreales
Sterculiaceae = Malvaceae = Malvales
Stilaginaceae = Phyllanthaceae = Malpighiales
Stilbaceae = Lamiales
Stipaceae = Poaceae = Poales
Stixidaceae = Resedaceae = Brassicales
Strasburgeriaceae = Crossosomatales
Stratiotaceae = Hydrocharitaceae = Alismatales
Strelitziaceae = Zingiberales
Streptochaetaceae = Poaceae = Poales
Stromatopteridaceae = Gleicheniaceae= Gleicheniales
Strombosiaceae = Santalales
Strumariaceae = Amaryllidaceae = Asparagales
Strychnaceae = Loganiaceae = Gentianales
Stylidiaceae = Asterales
Stylobasiaceae = Surianaceae = Fabales
Stylocerataceae = Buxaceae = Buxales
Stypheliaceae = Ericaceae = Ericales
Styracaceae = Ericales
Surianaceae = Fabales
Swartziaceae = Fabaceae = Fabales
Swieteniaceae = Meliaceae = Sapindales
Symphoremataceae = Lamiaceae = Lamiales
Symplocaceae = Ericales
Synechanthaceae = Arecaceae = Arecales
Syringaceae = Oleaceae = Lamiales

Taccaceae = Dioscoreales
Taenitidaceae = Pteridaceae = Polypodiales
Taiwaniaceae = Cupressaceae = Cupressales
Taktajaniaceae = Winteraceae = Canellales
Talinaceae = Caryophyllales
Tamaceae = Dioscoreaceae = Dioscoreales
Tamaricaceae = Caryophyllales
Tamarindaceae = Fabaceae = Fabales
Tamnaceae = Dioscoreaceae = Dioscoreales
Tanacetaceae = Asteraceae = Asterales
Tapisciaceae = Huerteales
Taxaceae = Cupressales
Taxodiaceae = Cupressaceae = Cupressales
Tecophilaeaceae = Asparagales
Tectariaceae = Polypodiales-eupolypod I
Telephiaceae = Caryophyllaceae = Caryophyllales
Tepuianthaceae = Thymelaeaceae = Malvales
Terminaliaceae = Combretaceae = Myrtales
Ternstroemiaceae = Pentaphylacaceae = Ericales
Tetracarpaeaceae = Saxifragales
Tetracentraceae = Trochodendraceae = Trochodendrales
Tetrachondraceae = Lamiales
Tetraclinaceae = Cupressaceae = Cupressales
Tetradiclidaceae = Nitrariaceae = Sapindales
Tetragoniaceae = Aizoaceae = Caryophyllales
Tetramelaceae = Cucurbitales
Tetrameristaceae = Ericales
Tetrastylidiaceae = Strombosiaceae = Santalales
Tetrathecaceae = Elaeocarpaceae = Oxalidales
Thalassiaceae = Hydrocharitaceae = Alismatales
Thalictraceae = Ranunculaceae = Ranunculales
Theaceae = Ericales
Theligonaceae = Rubiaceae = Gentianales
Thelypteridaceae = Polypodiales-eupolypod II
Themidaceae = Asparagaceae = Asparagales
Theobromataceae = Malvaceae = Malvales
Theophrastaceae = Primulaceae = Ericales
Thesiaceae = Santalaceae = Santalales
Thismiaceae = Dioscoreales
Thlaspiaceae = Brassicaceae = Brassicales
Thoaceae = Gnetaceae = Gnetales
Thomandersiaceae = Lamiales
Thujaceae = Cupressaceae = Cupressales
Thujopsidaceae = Cupressaceae = Cupressales
Thunbergiaceae = Acanthaceae = Lamiales
Thurniaceae = Poales
Thymelaeaceae = Malvales
Thyrsopteridaceae = Cyatheales
Ticodendraceae = Fagales
Tiliaceae = Malvaceae = Malvales
Tillaeaceae = Crassulaceae = Saxifragales
Tillandsiaceae = Bromeliaceae = Poales
Tinaceae = Adoxaceae = Dipsacales
Tithymalaceae = Euphorbiaceae = Malpighiales
Tmesipteridaceae = Psilotaceae = Ophioglossales
Tofieldiaceae = Alismatales
Tormentillaceae = Rosaceae = Rosales
Torreyaceae = Taxaceae = Cupressales
Torricelliaceae = Apiales
Tovariaceae = Brassicales
Tradescantiaceae = Commelinaceae = Commelinales
Tragiaceae = Euphorbiaceae = Malpighiales
Trapaceae = Lythraceae = Myrtales
Trapellaceae = Plantaginaceae = Lamiales
Tremandraceae = Elaeocarpaceae = Oxalidales
Trewiaceae = Euphorbiaceae = Malpighiales
Tribelaceae = Escalloniaceae = Escalloniales
Tribulaceae = Zygophyllaceae = Zygophyllales
Trichomanaceae = Hymenophyllaceae = Hymenophyllales
Trichopodaceae = Dioscoreaceae = Dioscoreales
Tricyrtidaceae = Calochortoideae = Liliales
Trifoliaceae = Fabaceae = Fabales
Triglochinaceae = Juncaginaceae = Alismatales
Trigoniaceae = Malpighiales
Trilliaceae = Melanthiaceae = Liliales
Trimeniaceae = Austrobaileyales
Triplobaceae = Malvaceae = Malvales
Triplochitonaceae = Malvaceae = Malvales
Triplostegiaceae = Caprifoliaceae = Dipsacales
Tristichaceae = Podostemaceae = Malpighiales
Triticaceae = Poaceae = Poales
Triuridaceae = Pandanales
Trochodendraceae = Trochodendrales
Tropaeolaceae = Brassicales
Tulbaghiaceae = Amaryllidaceae = Asparagales
Tulipaceae = Liliaceae = Liliales
Tumboaceae = Welwitschiaceae = Gnetales
Tupistraceae = Asparagaceae = Asparagales
Turneraceae = Passifloraceae = Malpighiales
Tussilagaceae = Asteraceae = Asterales
Typhaceae = Poales

Uapacaceae = Phyllanthaceae = Malpighiales
Ullucaceae = Basellaceae = Caryophyllales
Ulmaceae = Rosales
Ulmariaceae = Rosaceae = Rosales
Umbelliferae = Apiaceae = Apiales
Unisemataceae = Pontederiaceae = Commelinales
Urticaceae = Rosales
Utriculariaceae = Lentibulariaceae = Lamiales
Uvulariaceae = Colchicaceae = Liliales

Vacciniaceae = Ericaceae = Ericales
Vahliaceae = Vahliales
Valerianaceae = Caprifoliaceae = Dipsacales
Vallisneriaceae = Hydrocharitaceae = Alismatales
Vanillaceae = Orchidaceae = Asparagales
Velloziaceae = Pandanales
Veratraceae = Melanthiaceae = Liliales
Verbascaceae = Scrophulariaceae = Lamiales
Verbenaceae = Lamiales
Vernicaceae = Anacardiaceae = Sapindales
Vernoniaceae = Asteraceae = Asterales
Veronicaceae = Plantaginaceae = Lamiales
Viburnaceae = Adoxaceae = Dipsacales
Viciaceae = Fabaceae = Fabales
Vincaceae = Apocynaceae = Gentianales
Violaceae = Malpighiales
Viscaceae = Santalaceae = Santalales
Vitaceae = Vitales
Viticaceae = Lamiaceae = Lamiales
Vittariaceae = Pteridaceae = Polypodiales
Vivianiaceae = Francoaceae = Geraniales
Vochysiaceae = Myrtales

Wachendorfiaceae = Haemodoraceae = Commelinales
Walleriaceae = Tecophilaeaceae = Asparagales
Wellingtoniaceae = Sabiaceae = Sabiales
Wellstediaceae = Boraginales
Welwitschiaceae = Gnetales
Widdringtoniaceae = Cupressaceae = Cupressales
Willughbieaceae = Apocynaceae = Gentianales
Winteraceae = Canellales
Wolffiaceae = Araceae = Alismatales
Woodsiaceae = eupolypod II

Xanthiaceae = Asteraceae = Asterales
Xanthoceratceae = Sapindaceae = Sapindales
Xanthophyllaceae = Polygalaceae = Fabales
Xanthorrhoeaceae = Asphodelaceae = Asparagales
Xeranthemaceae = Asteraceae = Asterales
Xeronemataceae = Asparagales
Xerophyllaceae = Melanthiaceae = Liliales
Ximeniaceae = Santalales
Xiphidiaceae = Haemodoraceae = Commelinales
Xyridaceae = Poales

Yuccaceae = Asparagaceae = Asparagales

Zamiaceae = Cycadales
Zannichelliaceae = Potamogetonaceae = Alismatales
Zanoniaceae = Cucurbitaceae = Cucurbitales
Zanthoxylaceae = Rutaceae = Sapindales
Zeaceae = Poaceae = Poales
Zephyranthaceae = Amaryllidaceae = Asparagales
Zingiberaceae = Zingiberales
Ziziphaceae = Rhamnaceae = Rosales
Zosteraceae = Alismatales
Zoysiaceae = Poaceae = Poales
Zygophyllaceae = Zygophyllales
