"Site","Plot","Xfield","Yfield","Family","Genus","Species","D","H"
"Petit_Plateau",213,177,267.5,"Anacardiaceae","Astronium","lecointei",16.4,NA
"Petit_Plateau",213,177.5,208,"Vochysiaceae","Qualea","moriboomiorum",38.2,NA
"Petit_Plateau",213,178,206.100006103516,"Annonaceae","Pseudoxandra","cuspidata",12.1,NA
"Petit_Plateau",213,178.5,224.600006103516,"Lecythidaceae","Eschweilera","micrantha",13.6,NA
"Petit_Plateau",213,178.5,273.600006103516,"Chrysobalanaceae","Licania","alba",33.4,NA
"Petit_Plateau",213,179,238,"Lauraceae","Ocotea","argyrophylla",33,29.8574772579427
"Petit_Plateau",213,179.5,226.600006103516,"Chrysobalanaceae","Licania","alba",39,NA
"Petit_Plateau",213,179.699996948242,224,"Arecaceae","Oenocarpus","bataua",15.5,NA
"Petit_Plateau",213,179.800003051758,211.600006103516,"Sapotaceae","Pouteria","gonggrijpii",18.5,NA
"Petit_Plateau",213,179.899993896484,284,"Chrysobalanaceae","Licania","membranacea",10.9,NA
"Petit_Plateau",213,180,250,"Fabaceae","Inga","pezizifera",15.6,NA
"Petit_Plateau",213,180,261,"Annonaceae","Duguetia","calycina",10.1,NA
"Petit_Plateau",213,180,275,"Vochysiaceae","Ruizterania","albiflora",11.2,NA
"Petit_Plateau",213,180.199996948242,231,"Sapotaceae","Pouteria","platyphylla",43.3,NA
"Petit_Plateau",213,180.300003051758,232,"Lecythidaceae","Eschweilera","coriacea",35.3,NA
"Petit_Plateau",213,180.5,272.600006103516,"Fabaceae","Inga","cayennensis",11.1,NA
"Petit_Plateau",213,181,276.600006103516,"Chrysobalanaceae","Licania","canescens",17,NA
"Petit_Plateau",213,181,284.700012207031,"Chrysobalanaceae","Licania","membranacea",30,NA
"Petit_Plateau",213,181.600006103516,212,"Arecaceae","Oenocarpus","bataua",23.6,NA
"Petit_Plateau",213,182,226,"Indet.","Indet.Indet.","Indet.",10.2,NA
"Petit_Plateau",213,182.5,227,"Lecythidaceae","Eschweilera","coriacea",28.3,NA
"Petit_Plateau",213,182.5,229,"Chrysobalanaceae","Hirtella","glandulosa",23.6,NA
"Petit_Plateau",213,183,226,"Annonaceae","Duguetia","calycina",11.5,17.2354474068835
"Petit_Plateau",213,183.5,292.5,"Lecythidaceae","Lecythis","poiteaui",18.8,NA
"Petit_Plateau",213,185,225.5,"Myristicaceae","Osteophloeum","platyspermum",22.7,NA
"Petit_Plateau",213,185,295,"Metteniusaceae","Poraqueiba","guianensis",10.3,NA
"Petit_Plateau",213,185.5,283.5,"Chrysobalanaceae","Licania","alba",37.8,33.0336579598012
"Petit_Plateau",213,186,262.5,"Chrysobalanaceae","Indet.Chrysobalanaceae","Indet.",87.1,31.262518861607
"Petit_Plateau",213,186,265.5,"Urticaceae","Pourouma","melinonii",13.4,NA
"Petit_Plateau",213,186,266,"Annonaceae","Pseudoxandra","cuspidata",20.5,NA
"Petit_Plateau",213,186,268,"Metteniusaceae","Dendrobangia","boliviana",13.8,NA
"Petit_Plateau",213,186,295,"Indet.","Indet.Indet.","Indet.",11.4,NA
"Petit_Plateau",213,186.399993896484,229,"Sapotaceae","Ecclinusa","lanceolata",16.7,NA
"Petit_Plateau",213,186.399993896484,299.600006103516,"Fabaceae","Inga","alata",22.1,NA
"Petit_Plateau",213,186.5,255,"Lecythidaceae","Eschweilera","coriacea",42.8,NA
"Petit_Plateau",213,186.5,258.5,"Arecaceae","Astrocaryum","sciophilum",15,NA
"Petit_Plateau",213,186.5,283.5,"Urticaceae","Pourouma","melinonii",21.4,NA
"Petit_Plateau",213,186.5,298,"Chrysobalanaceae","Licania","alba",14.4,NA
"Petit_Plateau",213,187,253,"Lecythidaceae","Couratari","oblongifolia",44.3,26.9523958556358
"Petit_Plateau",213,188,280.5,"Chrysobalanaceae","Licania","canescens",22.1,NA
"Petit_Plateau",213,188,292,"Moraceae","Helicostylis","tomentosa",14.7,NA
"Petit_Plateau",213,188.5,255,"Sapotaceae","Pouteria","eugeniifolia",15.7,NA
"Petit_Plateau",213,189,209.899993896484,"Sapotaceae","Ecclinusa","guianensis",22.8,NA
"Petit_Plateau",213,189,274.5,"Fabaceae","Inga","thibaudiana",18.6,NA
"Petit_Plateau",213,189.5,289.899993896484,"Burseraceae","Protium","plagiocarpium",18.7,NA
"Petit_Plateau",213,189.800003051758,218.600006103516,"Lecythidaceae","Eschweilera","coriacea",27.3,NA
"Petit_Plateau",213,189.899993896484,296.5,"Fabaceae","Dicorynia","guianensis",17.7,NA
"Petit_Plateau",213,190,240.5,"Apocynaceae","Aspidosperma","cruentum",11.1,NA
"Petit_Plateau",213,190,276,"Malvaceae","Sterculia","pruriens",18.3,NA
"Petit_Plateau",213,190.199996948242,207.5,"Lecythidaceae","Lecythis","persistens",16.1,NA
"Petit_Plateau",213,190.199996948242,247.5,"Sapotaceae","Pouteria","fimbriata",22.7,NA
"Petit_Plateau",213,191,299,"Malvaceae","Apeiba","glabra",19.5,NA
"Petit_Plateau",213,191.5,277,"Urticaceae","Pourouma","mollis",19,NA
"Petit_Plateau",213,191.800003051758,300.600006103516,"Fabaceae","Inga","paraensis",18.8,NA
"Petit_Plateau",213,192,231,"Fabaceae","Inga","longipedunculata",12.7,NA
"Petit_Plateau",213,192,231,"Indet.","Indet.Indet.","Indet.",17.1,NA
"Petit_Plateau",213,192,272,"Indet.","Indet.Indet.","Indet.",10.6,NA
"Petit_Plateau",213,193,221,"Indet.","Indet.Indet.","Indet.",10.8,NA
"Petit_Plateau",213,193,296,"Malvaceae","Sterculia","pruriens",11.9,NA
"Petit_Plateau",213,193.5,213,"Salicaceae","Casearia","rusbyana",20.6,NA
"Petit_Plateau",213,193.5,239,"Sapotaceae","Manilkara","huberi",43.8,NA
"Petit_Plateau",213,194,206,"Myristicaceae","Iryanthera","sagotiana",21.1,NA
"Petit_Plateau",213,194,206.5,"Fabaceae","Inga","jenmanii",14.1,NA
"Petit_Plateau",213,194,234,"Indet.","Indet.Indet.","Indet.",10,NA
"Petit_Plateau",213,194,264,"Apocynaceae","Ambelania","acida",11.4,NA
"Petit_Plateau",213,194,271,"Vochysiaceae","Ruizterania","albiflora",11.3,NA
"Petit_Plateau",213,194,295,"Fabaceae","Inga","rubiginosa",23.9,NA
"Petit_Plateau",213,195,229,"Fabaceae","Inga","paraensis",12.8,NA
"Petit_Plateau",213,195,253.5,"Sapotaceae","Pouteria","flavilatex",33.4,NA
"Petit_Plateau",213,195,257,"Sapotaceae","Chrysophyllum","sanguinolentum",41.9,NA
"Petit_Plateau",213,195.5,259,"Lecythidaceae","Eschweilera","coriacea",23.5,NA
"Petit_Plateau",213,195.5,259,"Burseraceae","Protium","opacum_subsp.rabelianum",14.5,NA
"Petit_Plateau",213,196,203.5,"Sapindaceae","Cupania","scrobiculata",11.8,NA
"Petit_Plateau",213,196,219.600006103516,"Burseraceae","Protium","decandrum",16,NA
"Petit_Plateau",213,196.399993896484,227.600006103516,"Fabaceae","Bocoa","prouacensis",28.3,NA
"Petit_Plateau",213,196.399993896484,287.5,"Apocynaceae","Ambelania","acida",11.3,NA
"Petit_Plateau",213,196.5,246,"Fabaceae","Pseudopiptadenia","suaveolens",111.7,NA
"Petit_Plateau",213,196.5,281.5,"Anacardiaceae","Thyrsodium","puberulum",12.5,NA
"Petit_Plateau",213,197,211,"Clusiaceae","Tovomita","sp.19-CAY",20.3,NA
"Petit_Plateau",213,197,216,"Lecythidaceae","Eschweilera","coriacea",29.8,NA
"Petit_Plateau",213,197,234,"Lecythidaceae","Indet.Lecythidaceae","Indet.",11,NA
"Petit_Plateau",213,197,248.5,"Lecythidaceae","Eschweilera","coriacea",19,NA
"Petit_Plateau",213,197,283.5,"Arecaceae","Oenocarpus","bataua",20,NA
"Petit_Plateau",213,197,293,"Fabaceae","Inga","melinonii",13.2,NA
"Petit_Plateau",213,197,301,"Meliaceae","Carapa","surinamensis",16.5,23.6555591864813
"Petit_Plateau",213,197.5,209.600006103516,"Lauraceae","Indet.Lauraceae","Indet.",15.2,NA
"Petit_Plateau",213,197.5,301.799987792969,"Sapotaceae","Pouteria","torta",21.7,NA
"Petit_Plateau",213,198,255,"Indet.","Indet.Indet.","Indet.",10.7,NA
"Petit_Plateau",213,198.5,265.5,"Euphorbiaceae","Conceveiba","guianensis",18.3,NA
"Petit_Plateau",213,199,238,"Fabaceae","Parkia","pendula",16.3,NA
"Petit_Plateau",213,199,239,"Vochysiaceae","Qualea","rosea",27.3,27.8343756116002
"Petit_Plateau",213,199,282,"Indet.","Indet.Indet.","Indet.",11.1,NA
"Petit_Plateau",213,199,287,"Lecythidaceae","Eschweilera","grandiflora",11.9,NA
"Petit_Plateau",213,199,295,"Fabaceae","Inga","paraensis",18.5,NA
"Petit_Plateau",213,199,295.5,"Malvaceae","Sterculia","pruriens",12.5,NA
"Petit_Plateau",213,199.5,255.199996948242,"Burseraceae","Protium","decandrum",19.6,NA
"Petit_Plateau",213,199.5,270,"Fabaceae","Inga","huberi",10.7,NA
"Petit_Plateau",213,199.899993896484,302.200012207031,"Fabaceae","Inga","paraensis",27.2,NA
"Petit_Plateau",213,200,295,"Urticaceae","Pourouma","melinonii",20.5,NA
"Petit_Plateau",223,199,223.5,"Myrtaceae","Eugenia","tetramera",13,NA
"Petit_Plateau",223,201.300003051758,204.800003051758,"Metteniusaceae","Poraqueiba","guianensis",15.4,NA
"Petit_Plateau",223,201.600006103516,270.799987792969,"Fabaceae","Inga","rubiginosa",12.3,NA
"Petit_Plateau",223,201.699996948242,262.799987792969,"Burseraceae","Protium","decandrum",11.2,10.4194579192987
"Petit_Plateau",223,201.699996948242,264.799987792969,"Fabaceae","Inga","longipedunculata",14.8,24.1228771603534
"Petit_Plateau",223,202,230,"Indet.","Indet.Indet.","Indet.",12.7,NA
"Petit_Plateau",223,202,275,"Indet.","Indet.Indet.","Indet.",11.9,NA
"Petit_Plateau",223,202,275,"Fabaceae","Inga","melinonii",14.3,NA
"Petit_Plateau",223,202.199996948242,270.700012207031,"Olacaceae","Minquartia","guianensis",49,NA
"Petit_Plateau",223,203,263.600006103516,"Chrysobalanaceae","Licania","membranacea",11.9,NA
"Petit_Plateau",223,203.100006103516,263.700012207031,"Rubiaceae","Capirona","macrophylla",20.6,NA
"Petit_Plateau",223,203.199996948242,251.199996948242,"Sapotaceae","Micropholis","egensis",12,12.2932294977906
"Petit_Plateau",223,203.300003051758,211.300003051758,"Moraceae","Trymatococcus","oligandrus",11.8,NA
"Petit_Plateau",223,203.5,223.5,"Lecythidaceae","Eschweilera","coriacea",37,21.5594720592828
"Petit_Plateau",223,203.5,268.700012207031,"Rubiaceae","Psychotria","carthagenensis",22.2,NA
"Petit_Plateau",223,204,202,"Nyctaginaceae","Neea","Indet.",10.1,NA
"Petit_Plateau",223,204.699996948242,256.700012207031,"Malvaceae","Apeiba","petoumo",57.2,43.3368410041026
"Petit_Plateau",223,205,220.5,"Sapotaceae","Pouteria","torta_subsp.glabra",18.3,NA
"Petit_Plateau",223,205.100006103516,295.899993896484,"Fabaceae","Inga","acrocephala",14.6,NA
"Petit_Plateau",223,206.199996948242,241,"Chrysobalanaceae","Licania","alba",14.7,NA
"Petit_Plateau",223,206.300003051758,203.199996948242,"Lecythidaceae","Eschweilera","squamata",23.2,NA
"Petit_Plateau",223,206.699996948242,253.199996948242,"Burseraceae","Protium","opacum_subsp.rabelianum",12.8,16.9681211285464
"Petit_Plateau",223,207,204,"Sapotaceae","Pouteria","hispida",12.1,15.8798090245318
"Petit_Plateau",223,207.100006103516,293.899993896484,"Indet.","Indet.Indet.","Indet.",32.2,NA
"Petit_Plateau",223,207.199996948242,253.199996948242,"Sapotaceae","Pouteria","deliciosa",13.5,NA
"Petit_Plateau",223,207.199996948242,275.700012207031,"Fabaceae","Tachigali","paniculata",12.7,NA
"Petit_Plateau",223,207.300003051758,217.399993896484,"Lecythidaceae","Eschweilera","decolorans",19.9,23.010418778468
"Petit_Plateau",223,207.5,226,"Putranjivaceae","Drypetes","variabilis",11.4,NA
"Petit_Plateau",223,207.600006103516,256.200012207031,"Lecythidaceae","Eschweilera","grandiflora",16.1,NA
"Petit_Plateau",223,208,234,"Indet.","Indet.Indet.","Indet.",10.4,NA
"Petit_Plateau",223,208,258,"Indet.","Indet.Indet.","Indet.",10.7,NA
"Petit_Plateau",223,208,284,"Fabaceae","Inga","huberi",19.2,NA
"Petit_Plateau",223,208.100006103516,270.399993896484,"Euphorbiaceae","Conceveiba","guianensis",16.8,NA
"Petit_Plateau",223,209.199996948242,264.799987792969,"Lecythidaceae","Eschweilera","coriacea",48.8,NA
"Petit_Plateau",223,209.199996948242,275.700012207031,"Urticaceae","Pourouma","melinonii",29.1,NA
"Petit_Plateau",223,209.600006103516,219.600006103516,"Fabaceae","Swartzia","canescens",52.6,NA
"Petit_Plateau",223,209.699996948242,217.800003051758,"Celastraceae","Monteverdia","oblongata",34.9,NA
"Petit_Plateau",223,209.899993896484,231,"Lauraceae","Endlicheria","melinonii",51.5,38.4104608836978
"Petit_Plateau",223,209.899993896484,248.5,"Meliaceae","Trichilia","cipo",11.8,NA
"Petit_Plateau",223,210,262,"Indet.","Indet.Indet.","Indet.",11.4,NA
"Petit_Plateau",223,210.199996948242,275.700012207031,"Urticaceae","Pourouma","mollis",20,NA
"Petit_Plateau",223,210.5,202,"Fabaceae","Parkia","velutina",33.6,NA
"Petit_Plateau",223,210.899993896484,243.5,"Indet.","Indet.Indet.","Indet.",11,NA
"Petit_Plateau",223,211,225,"Lecythidaceae","Eschweilera","coriacea",12.6,NA
"Petit_Plateau",223,211,229,"Lecythidaceae","Eschweilera","coriacea",12.7,NA
"Petit_Plateau",223,211,294,"Myristicaceae","Virola","michelii",13.5,NA
"Petit_Plateau",223,211.199996948242,264.799987792969,"Euphorbiaceae","Croton","matourensis",41,NA
"Petit_Plateau",223,211.199996948242,264.799987792969,"Euphorbiaceae","Croton","matourensis",13.8,NA
"Petit_Plateau",223,211.300003051758,292.899993896484,"Anacardiaceae","Anacardium","spruceanum",48.7,NA
"Petit_Plateau",223,212.399993896484,204.5,"Sapotaceae","Chrysophyllum","pomiferum",31,NA
"Petit_Plateau",223,212.5,262.5,"Indet.","Indet.Indet.","Indet.",12.5,NA
"Petit_Plateau",223,213.199996948242,264.799987792969,"Euphorbiaceae","Croton","matourensis",39.2,NA
"Petit_Plateau",223,213.399993896484,231.300003051758,"Chrysobalanaceae","Licania","canescens",16.6,NA
"Petit_Plateau",223,213.5,272.299987792969,"Urticaceae","Pourouma","minor",18.3,NA
"Petit_Plateau",223,213.600006103516,286.799987792969,"Fabaceae","Abarema","jupunba",20.1,NA
"Petit_Plateau",223,213.699996948242,293.799987792969,"Lecythidaceae","Couratari","multiflora",14.8,NA
"Petit_Plateau",223,214.199996948242,288.799987792969,"Metteniusaceae","Poraqueiba","guianensis",10.3,NA
"Petit_Plateau",223,214.5,206,"Lecythidaceae","Eschweilera","squamata",24.8,NA
"Petit_Plateau",223,214.699996948242,294.899993896484,"Fabaceae","Inga","paraensis",27.2,NA
"Petit_Plateau",223,214.800003051758,231,"Sapotaceae","Manilkara","bidentata",19.7,NA
"Petit_Plateau",223,215,204.5,"Myrtaceae","Eugenia","sinemariensis",11.5,NA
"Petit_Plateau",223,215,205.5,"Sapindaceae","Talisia","praealta",11.6,NA
"Petit_Plateau",223,215.100006103516,297.899993896484,"Fabaceae","Vouacapoua","americana",40,NA
"Petit_Plateau",223,215.199996948242,288.299987792969,"Fabaceae","Inga","fanchoniana",14.5,NA
"Petit_Plateau",223,215.5,208.5,"Annonaceae","Unonopsis","rufescens",15,NA
"Petit_Plateau",223,215.5,255.800003051758,"Lecythidaceae","Eschweilera","coriacea",29.9,33.5328298793533
"Petit_Plateau",223,215.5,276.299987792969,"Urticaceae","Pourouma","minor",15.8,NA
"Petit_Plateau",223,215.800003051758,214.100006103516,"Apocynaceae","Aspidosperma","excelsum",31.8,NA
"Petit_Plateau",223,216,245,"Indet.","Indet.Indet.","Indet.",11.8,NA
"Petit_Plateau",223,216,286.799987792969,"Fabaceae","Inga","acrocephala",11.6,NA
"Petit_Plateau",223,216.100006103516,283.799987792969,"Arecaceae","Oenocarpus","bataua",19.3,NA
"Petit_Plateau",223,216.100006103516,295.899993896484,"Olacaceae","Ptychopetalum","olacoides",12.4,NA
"Petit_Plateau",223,216.5,209,"Meliaceae","Trichilia","pallida",15.3,NA
"Petit_Plateau",223,216.5,225,"Sapotaceae","Micropholis","cayennensis",24.8,NA
"Petit_Plateau",223,216.5,226,"Siparunaceae","Siparuna","decipiens",14.9,22.2260907782118
"Petit_Plateau",223,217.5,205,"Lecythidaceae","Lecythis","poiteaui",14.2,NA
"Petit_Plateau",223,217.5,211,"Sapotaceae","Manilkara","huberi",11.4,NA
"Petit_Plateau",223,217.5,243.5,"Urticaceae","Pourouma","mollis",37.8,NA
"Petit_Plateau",223,217.5,243.5,"Burseraceae","Protium","decandrum",14.7,NA
"Petit_Plateau",223,217.699996948242,291.799987792969,"Fabaceae","Inga","thibaudiana",15.2,NA
"Petit_Plateau",223,218,243,"Indet.","Indet.Indet.","Indet.",10.5,NA
"Petit_Plateau",223,218,277.299987792969,"Euphorbiaceae","Croton","matourensis",13.9,NA
"Petit_Plateau",223,218,279,"Indet.","Indet.Indet.","Indet.",12.5,NA
"Petit_Plateau",223,218.5,206.600006103516,"Fabaceae","Pseudopiptadenia","suaveolens",48.4,NA
"Petit_Plateau",223,218.5,243,"Urticaceae","Pourouma","mollis",17.3,NA
"Petit_Plateau",223,219.5,205,"Lecythidaceae","Eschweilera","grandiflora",16.7,NA
"Petit_Plateau",223,219.5,210,"Erythroxylaceae","Erythroxylum","squamatum",13.8,24.5383252502681
"Petit_Plateau",223,219.5,240.100006103516,"Lecythidaceae","Eschweilera","chartaceifolia",14.7,NA
"Petit_Plateau",223,219.5,270.299987792969,"Annonaceae","Annona","exsucca",12.5,NA
"Petit_Plateau",223,219.899993896484,221.600006103516,"Lecythidaceae","Couratari","guianensis",108.9,NA
"Petit_Plateau",223,220.199996948242,286.700012207031,"Moraceae","Brosimum","acutifolium",19.7,NA
"Petit_Plateau",223,220.800003051758,264.799987792969,"Burseraceae","Protium","opacum_subsp.rabelianum",29.4,NA
"Petit_Plateau",223,221,203.5,"Indet.","Indet.Indet.","Indet.",10.8,NA
"Petit_Plateau",223,221.100006103516,252.899993896484,"Fabaceae","Tachigali","paniculata",11.6,NA
"Petit_Plateau",223,221.5,272.299987792969,"Urticaceae","Pourouma","melinonii",22,NA
"Petit_Plateau",223,221.899993896484,287.799987792969,"Chrysobalanaceae","Licania","membranacea",23.6,NA
"Petit_Plateau",223,222,245.199996948242,"Lauraceae","Ocotea","percurrens",16.9,NA
"Petit_Plateau",223,222.399993896484,232.699996948242,"Vochysiaceae","Qualea","moriboomiorum",84.4,NA
"Petit_Plateau",223,222.5,240.699996948242,"Fabaceae","Inga","melinonii",22.9,NA
"Petit_Plateau",223,222.5,261.200012207031,"Myrtaceae","Eugenia","sp.FG6-Holst",25.4,NA
"Petit_Plateau",223,222.5,276.299987792969,"Nyctaginaceae","Indet.Nyctaginaceae","sp.1-CAY",13.2,NA
"Petit_Plateau",223,222.800003051758,218.899993896484,"Lecythidaceae","Lecythis","poiteaui",15.1,NA
"Petit_Plateau",223,222.800003051758,232,"Combretaceae","Terminalia","carinata",19.1,NA
"Petit_Plateau",223,223,259,"Indet.","Indet.Indet.","Indet.",11.1,NA
"Petit_Plateau",223,223.399993896484,219,"Meliaceae","Trichilia","pallida",29.4,NA
"Petit_Plateau",223,223.800003051758,251.699996948242,"Moraceae","Trymatococcus","amazonicus",15.7,NA
"Petit_Plateau",223,223.899993896484,294.799987792969,"Fabaceae","Inga","cayennensis",14.6,NA
"Petit_Plateau",223,224,270.299987792969,"Urticaceae","Pourouma","melinonii",10.3,9.9211718069959
"Petit_Plateau",223,224.300003051758,219.600006103516,"Burseraceae","Protium","tenuifolium",11.6,NA
"Petit_Plateau",223,224.5,210.600006103516,"Malvaceae","Eriotheca","sp.3-CAY",10.4,NA
"Petit_Plateau",223,224.800003051758,200.5,"Arecaceae","Astrocaryum","sciophilum",12.4,NA
"Petit_Plateau",223,225.100006103516,243.100006103516,"Burseraceae","Protium","apiculatum",16,NA
"Petit_Plateau",223,225.300003051758,219.600006103516,"Arecaceae","Oenocarpus","bataua",19.6,NA
"Petit_Plateau",223,225.899993896484,254.699996948242,"Fabaceae","Inga","rubiginosa",23.2,NA
"Petit_Plateau",223,225.899993896484,261.200012207031,"Euphorbiaceae","Croton","matourensis",37.3,NA
"Petit_Plateau",223,226,245.699996948242,"Olacaceae","Chaunochiton","kappleri",33.1,NA
"Petit_Plateau",223,226,257.200012207031,"Urticaceae","Pourouma","mollis",14.4,NA
"Petit_Plateau",223,226.300003051758,238.600006103516,"Olacaceae","Minquartia","guianensis",14.3,NA
"Petit_Plateau",223,226.300003051758,265.799987792969,"Urticaceae","Pourouma","melinonii",14.9,NA
"Petit_Plateau",223,227,204.100006103516,"Cordiaceae","Cordia","sagotii",12.5,NA
"Petit_Plateau",223,227,206.600006103516,"Fabaceae","Inga","melinonii",13.6,NA
"Petit_Plateau",223,227.300003051758,280.200012207031,"Rubiaceae","Indet.Rubiaceae","Indet.",18.7,NA
"Petit_Plateau",223,227.5,289.700012207031,"Fabaceae","Inga","paraensis",19.8,NA
"Petit_Plateau",223,227.800003051758,204.399993896484,"Melastomataceae","Mouriri","crassifolia",28.7,NA
"Petit_Plateau",223,227.800003051758,227.600006103516,"Arecaceae","Astrocaryum","sciophilum",15.4,NA
"Petit_Plateau",223,227.800003051758,298.799987792969,"Myristicaceae","Virola","michelii",23.2,NA
"Petit_Plateau",223,227.800003051758,300.700012207031,"Apocynaceae","Couma","guianensis",45.4,NA
"Petit_Plateau",223,227.899993896484,254.699996948242,"Malpighiaceae","Byrsonima","laevigata",19.8,NA
"Petit_Plateau",223,228,236,"Indet.","Indet.Indet.","Indet.",10.5,NA
"Petit_Plateau",223,228,262.5,"Urticaceae","Pourouma","Indet.",10.7,NA
"Petit_Plateau",223,228.100006103516,243.199996948242,"Metteniusaceae","Poraqueiba","guianensis",26.2,NA
"Petit_Plateau",223,228.600006103516,244.699996948242,"Burseraceae","Protium","opacum_subsp.rabelianum",10.8,NA
"Petit_Plateau",223,228.699996948242,219.600006103516,"Fabaceae","Inga","pezizifera",15.1,NA
"Petit_Plateau",223,229,219.5,"Indet.","Indet.Indet.","Indet.",13.6,NA
"Petit_Plateau",223,229,247.800003051758,"Putranjivaceae","Drypetes","fanshawei",18.6,NA
"Petit_Plateau",223,229,299.299987792969,"Fabaceae","Tachigali","melinonii",39,NA
"Petit_Plateau",223,230,229,"Indet.","Indet.Indet.","Indet.",10.6,NA
"Petit_Plateau",223,230,271,"Indet.","Indet.Indet.","Indet.",11.8,NA
"Petit_Plateau",223,230.100006103516,257.399993896484,"Fabaceae","Inga","huberi",13.5,NA
"Petit_Plateau",223,230.100006103516,267,"Lecythidaceae","Lecythis","poiteaui",27.8,28.7293867603163
"Petit_Plateau",223,230.100006103516,288,"Fabaceae","Inga","huberi",20.3,NA
"Petit_Plateau",223,230.600006103516,265,"Fabaceae","Inga","cayennensis",13.4,NA
"Petit_Plateau",223,230.600006103516,287,"Moraceae","Helicostylis","pedunculata",14.9,NA
"Petit_Plateau",223,230.699996948242,227.5,"Lecythidaceae","Lecythis","confertiflora",18.6,NA
"Petit_Plateau",223,230.800003051758,273.299987792969,"Fabaceae","Abarema","jupunba",40.9,NA
"Petit_Plateau",223,231,213.5,"Urticaceae","Pourouma","melinonii",17.1,NA
"Petit_Plateau",223,231,214,"Lauraceae","Endlicheria","melinonii",11.8,NA
"Petit_Plateau",223,231,269.899993896484,"Lecythidaceae","Eschweilera","coriacea",51.5,NA
"Petit_Plateau",223,231.100006103516,231.300003051758,"Lecythidaceae","Eschweilera","coriacea",16.2,NA
"Petit_Plateau",223,231.399993896484,299.200012207031,"Chrysobalanaceae","Licania","alba",24.7,NA
"Petit_Plateau",223,231.5,220.5,"Lauraceae","Ocotea","cinerea",13.1,NA
"Petit_Plateau",223,231.899993896484,273.899993896484,"Metteniusaceae","Poraqueiba","guianensis",11,NA
"Petit_Plateau",223,232,271,"Chrysobalanaceae","Licania","canescens",12.9,NA
"Petit_Plateau",223,232.399993896484,293.200012207031,"Cordiaceae","Cordia","sagotii",12.9,NA
"Petit_Plateau",223,232.600006103516,243.199996948242,"Fabaceae","Vouacapoua","americana",59.6,43.1352948835413
"Petit_Plateau",223,232.600006103516,273.799987792969,"Chrysobalanaceae","Hirtella","glandulosa",44.5,NA
"Petit_Plateau",223,233.100006103516,248.800003051758,"Myristicaceae","Iryanthera","sagotiana",12.5,NA
"Petit_Plateau",223,233.5,229,"Indet.","Indet.Indet.","Indet.",14.5,NA
"Petit_Plateau",223,233.600006103516,277.799987792969,"Salicaceae","Casearia","rusbyana",11.6,NA
"Petit_Plateau",223,234,207,"Indet.","Indet.Indet.","Indet.",10.3,NA
"Petit_Plateau",223,234,268,"Lecythidaceae","Eschweilera","coriacea",28,NA
"Petit_Plateau",223,234.399993896484,257.899993896484,"Lamiaceae","Vitex","guianensis",29,NA
"Petit_Plateau",223,234.5,224.5,"Burseraceae","Indet.Burseraceae","Indet.",11.4,NA
"Petit_Plateau",223,234.600006103516,212.5,"Urticaceae","Cecropia","sciadophylla",18.7,NA
"Petit_Plateau",223,235,215.5,"Annonaceae","Pseudoxandra","cuspidata",17.2,NA
"Petit_Plateau",223,235,261.200012207031,"Lecythidaceae","Eschweilera","coriacea",15.4,NA
"Petit_Plateau",223,235,283,"Sapindaceae","Melicoccus","pedicellaris",11.6,NA
"Petit_Plateau",223,235,290,"Chrysobalanaceae","Licania","Indet.",10.3,NA
"Petit_Plateau",223,235,290.799987792969,"Fabaceae","Inga","paraensis",20.4,NA
"Petit_Plateau",223,235.100006103516,201,"Myristicaceae","Iryanthera","sagotiana",16.2,NA
"Petit_Plateau",223,235.100006103516,259.5,"Lecythidaceae","Eschweilera","coriacea",14.6,NA
"Petit_Plateau",223,235.5,230.399993896484,"Fabaceae","Inga","huberi",41.1,NA
"Petit_Plateau",223,235.5,268.5,"Lecythidaceae","Eschweilera","coriacea",16,NA
"Petit_Plateau",223,235.600006103516,206.5,"Sapotaceae","Pouteria","melanopoda",38.1,23.1559199001927
"Petit_Plateau",223,236,209,"Lauraceae","Ocotea","argyrophylla",10.5,NA
"Petit_Plateau",223,236.100006103516,202,"Rubiaceae","Chimarrhis","turbinata",19.8,NA
"Petit_Plateau",223,236.100006103516,246.800003051758,"Indet.","Indet.Indet.","Indet.",10,NA
"Petit_Plateau",223,236.199996948242,200.199996948242,"Burseraceae","Protium","decandrum",21.3,NA
"Petit_Plateau",223,236.399993896484,230.399993896484,"Olacaceae","Minquartia","guianensis",13.2,NA
"Petit_Plateau",223,236.399993896484,242.699996948242,"Urticaceae","Pourouma","minor",24,NA
"Petit_Plateau",223,236.399993896484,294.200012207031,"Lecythidaceae","Eschweilera","coriacea",25.7,30.7197924975299
"Petit_Plateau",223,236.699996948242,255.899993896484,"Lecythidaceae","Lecythis","persistens",13.5,NA
"Petit_Plateau",223,237,214.5,"Fabaceae","Swartzia","guianensis",11.3,NA
"Petit_Plateau",223,237.399993896484,283,"Fabaceae","Inga","longipedunculata",24.4,NA
"Petit_Plateau",223,237.399993896484,293.700012207031,"Metteniusaceae","Poraqueiba","guianensis",11.6,NA
"Petit_Plateau",223,237.899993896484,271.799987792969,"Fabaceae","Inga","gracilifolia",22,NA
"Petit_Plateau",223,238,208,"Fabaceae","Inga","huberi",11.6,NA
"Petit_Plateau",223,238,211,"Fabaceae","Inga","Indet.",21.3,NA
